id,buying,maint,doors,persons,lugboot,safety,label
1391,low,vhigh,morethanfive,4,med,med,positive
1392,low,vhigh,morethanfive,4,med,high,positive
1393,low,vhigh,morethanfive,4,big,low,negative
1394,low,vhigh,morethanfive,4,big,med,positive
1395,low,vhigh,morethanfive,4,big,high,positive
1396,low,vhigh,morethanfive,more,small,low,negative
1397,low,vhigh,morethanfive,more,small,med,negative
1398,low,vhigh,morethanfive,more,small,high,positive
1399,low,vhigh,morethanfive,more,med,low,negative
1400,low,vhigh,morethanfive,more,med,med,positive
1401,low,vhigh,morethanfive,more,med,high,positive
1402,low,vhigh,morethanfive,more,big,low,negative
1403,low,vhigh,morethanfive,more,big,med,positive
1404,low,vhigh,morethanfive,more,big,high,positive
1405,low,high,2,2,small,low,negative
1406,low,high,2,2,small,med,negative
1407,low,high,2,2,small,high,negative
1408,low,high,2,2,med,low,negative
1409,low,high,2,2,med,med,negative
1410,low,high,2,2,med,high,negative
1411,low,high,2,2,big,low,negative
1412,low,high,2,2,big,med,negative
1413,low,high,2,2,big,high,negative
1414,low,high,2,4,small,low,negative
1415,low,high,2,4,small,med,positive
1416,low,high,2,4,small,high,positive
1417,low,high,2,4,med,low,negative
1418,low,high,2,4,med,med,positive
1419,low,high,2,4,med,high,positive
1420,low,high,2,4,big,low,negative
1421,low,high,2,4,big,med,positive
1422,low,high,2,4,big,high,positive
1423,low,high,2,more,small,low,negative
1424,low,high,2,more,small,med,negative
1425,low,high,2,more,small,high,negative
1426,low,high,2,more,med,low,negative
1427,low,high,2,more,med,med,positive
1428,low,high,2,more,med,high,positive
1429,low,high,2,more,big,low,negative
1430,low,high,2,more,big,med,positive
1431,low,high,2,more,big,high,positive
1432,low,high,3,2,small,low,negative
1433,low,high,3,2,small,med,negative
1434,low,high,3,2,small,high,negative
1435,low,high,3,2,med,low,negative
1436,low,high,3,2,med,med,negative
1437,low,high,3,2,med,high,negative
1438,low,high,3,2,big,low,negative
1439,low,high,3,2,big,med,negative
1440,low,high,3,2,big,high,negative
1441,low,high,3,4,small,low,negative
1442,low,high,3,4,small,med,positive
1443,low,high,3,4,small,high,positive
1444,low,high,3,4,med,low,negative
1445,low,high,3,4,med,med,positive
1446,low,high,3,4,med,high,positive
1447,low,high,3,4,big,low,negative
1448,low,high,3,4,big,med,positive
1449,low,high,3,4,big,high,positive
1450,low,high,3,more,small,low,negative
1451,low,high,3,more,small,med,positive
1452,low,high,3,more,small,high,positive
1453,low,high,3,more,med,low,negative
1454,low,high,3,more,med,med,positive
1455,low,high,3,more,med,high,positive
1456,low,high,3,more,big,low,negative
1457,low,high,3,more,big,med,positive
1458,low,high,3,more,big,high,positive
1459,low,high,4,2,small,low,negative
1460,low,high,4,2,small,med,negative
1461,low,high,4,2,small,high,negative
1462,low,high,4,2,med,low,negative
1463,low,high,4,2,med,med,negative
1464,low,high,4,2,med,high,negative
1465,low,high,4,2,big,low,negative
1466,low,high,4,2,big,med,negative
1467,low,high,4,2,big,high,negative
1468,low,high,4,4,small,low,negative
1469,low,high,4,4,small,med,positive
1470,low,high,4,4,small,high,positive
1471,low,high,4,4,med,low,negative
1472,low,high,4,4,med,med,positive
1473,low,high,4,4,med,high,positive
1474,low,high,4,4,big,low,negative
1475,low,high,4,4,big,med,positive
1476,low,high,4,4,big,high,positive
1477,low,high,4,more,small,low,negative
1478,low,high,4,more,small,med,positive
1479,low,high,4,more,small,high,positive
1480,low,high,4,more,med,low,negative
1481,low,high,4,more,med,med,positive
1482,low,high,4,more,med,high,positive
1483,low,high,4,more,big,low,negative
1484,low,high,4,more,big,med,positive
1485,low,high,4,more,big,high,positive
1486,low,high,morethanfive,2,small,low,negative
1487,low,high,morethanfive,2,small,med,negative
1488,low,high,morethanfive,2,small,high,negative
1489,low,high,morethanfive,2,med,low,negative
1490,low,high,morethanfive,2,med,med,negative
1491,low,high,morethanfive,2,med,high,negative
1492,low,high,morethanfive,2,big,low,negative
1493,low,high,morethanfive,2,big,med,negative
1494,low,high,morethanfive,2,big,high,negative
1495,low,high,morethanfive,4,small,low,negative
1496,low,high,morethanfive,4,small,med,positive
1497,low,high,morethanfive,4,small,high,positive
1498,low,high,morethanfive,4,med,low,negative
1499,low,high,morethanfive,4,med,med,positive
1500,low,high,morethanfive,4,med,high,positive
1501,low,high,morethanfive,4,big,low,negative
1502,low,high,morethanfive,4,big,med,positive
1503,low,high,morethanfive,4,big,high,positive
1504,low,high,morethanfive,more,small,low,negative
1505,low,high,morethanfive,more,small,med,positive
1506,low,high,morethanfive,more,small,high,positive
1507,low,high,morethanfive,more,med,low,negative
1508,low,high,morethanfive,more,med,med,positive
1509,low,high,morethanfive,more,med,high,positive
1510,low,high,morethanfive,more,big,low,negative
1511,low,high,morethanfive,more,big,med,positive
1512,low,high,morethanfive,more,big,high,positive
1513,low,med,2,2,small,low,negative
1514,low,med,2,2,small,med,negative
1515,low,med,2,2,small,high,negative
1516,low,med,2,2,med,low,negative
1517,low,med,2,2,med,med,negative
1518,low,med,2,2,med,high,negative
1519,low,med,2,2,big,low,negative
1520,low,med,2,2,big,med,negative
1521,low,med,2,2,big,high,negative
1522,low,med,2,4,small,low,negative
1523,low,med,2,4,small,med,positive
1524,low,med,2,4,small,high,positive
1525,low,med,2,4,med,low,negative
1526,low,med,2,4,med,med,positive
1527,low,med,2,4,med,high,positive
1528,low,med,2,4,big,low,negative
1529,low,med,2,4,big,med,positive
1530,low,med,2,4,big,high,positive
1531,low,med,2,more,small,low,negative
1532,low,med,2,more,small,med,negative
1533,low,med,2,more,small,high,negative
1534,low,med,2,more,med,low,negative
1535,low,med,2,more,med,med,positive
1536,low,med,2,more,med,high,positive
1537,low,med,2,more,big,low,negative
1538,low,med,2,more,big,med,positive
1539,low,med,2,more,big,high,positive
1540,low,med,3,2,small,low,negative
1541,low,med,3,2,small,med,negative
1542,low,med,3,2,small,high,negative
1543,low,med,3,2,med,low,negative
1544,low,med,3,2,med,med,negative
1545,low,med,3,2,med,high,negative
1546,low,med,3,2,big,low,negative
1547,low,med,3,2,big,med,negative
1548,low,med,3,2,big,high,negative
1549,low,med,3,4,small,low,negative
1550,low,med,3,4,small,med,positive
1551,low,med,3,4,small,high,positive
1552,low,med,3,4,med,low,negative
1553,low,med,3,4,med,med,positive
1554,low,med,3,4,med,high,positive
1555,low,med,3,4,big,low,negative
1556,low,med,3,4,big,med,positive
1557,low,med,3,4,big,high,positive
1558,low,med,3,more,small,low,negative
1559,low,med,3,more,small,med,positive
1560,low,med,3,more,small,high,positive
1561,low,med,3,more,med,low,negative
1562,low,med,3,more,med,med,positive
1563,low,med,3,more,med,high,positive
1564,low,med,3,more,big,low,negative
1565,low,med,3,more,big,med,positive
1566,low,med,3,more,big,high,positive
1567,low,med,4,2,small,low,negative
1568,low,med,4,2,small,med,negative
1569,low,med,4,2,small,high,negative
1570,low,med,4,2,med,low,negative
1571,low,med,4,2,med,med,negative
1572,low,med,4,2,med,high,negative
1573,low,med,4,2,big,low,negative
1574,low,med,4,2,big,med,negative
1575,low,med,4,2,big,high,negative
1576,low,med,4,4,small,low,negative
1577,low,med,4,4,small,med,positive
1578,low,med,4,4,small,high,positive
1579,low,med,4,4,med,low,negative
1580,low,med,4,4,med,med,positive
1581,low,med,4,4,med,high,positive
1582,low,med,4,4,big,low,negative
1583,low,med,4,4,big,med,positive
1584,low,med,4,4,big,high,positive
1585,low,med,4,more,small,low,negative
1586,low,med,4,more,small,med,positive
1587,low,med,4,more,small,high,positive
1588,low,med,4,more,med,low,negative
1589,low,med,4,more,med,med,positive
1590,low,med,4,more,med,high,positive
1591,low,med,4,more,big,low,negative
1592,low,med,4,more,big,med,positive
1593,low,med,4,more,big,high,positive
1594,low,med,morethanfive,2,small,low,negative
1595,low,med,morethanfive,2,small,med,negative
1596,low,med,morethanfive,2,small,high,negative
1597,low,med,morethanfive,2,med,low,negative
1598,low,med,morethanfive,2,med,med,negative
1599,low,med,morethanfive,2,med,high,negative
1600,low,med,morethanfive,2,big,low,negative
1601,low,med,morethanfive,2,big,med,negative
1602,low,med,morethanfive,2,big,high,negative
1603,low,med,morethanfive,4,small,low,negative
1604,low,med,morethanfive,4,small,med,positive
1605,low,med,morethanfive,4,small,high,positive
1606,low,med,morethanfive,4,med,low,negative
1607,low,med,morethanfive,4,med,med,positive
1608,low,med,morethanfive,4,med,high,positive
1609,low,med,morethanfive,4,big,low,negative
1610,low,med,morethanfive,4,big,med,positive
1611,low,med,morethanfive,4,big,high,positive
1612,low,med,morethanfive,more,small,low,negative
1613,low,med,morethanfive,more,small,med,positive
1614,low,med,morethanfive,more,small,high,positive
1615,low,med,morethanfive,more,med,low,negative
1616,low,med,morethanfive,more,med,med,positive
1617,low,med,morethanfive,more,med,high,positive
1618,low,med,morethanfive,more,big,low,negative
1619,low,med,morethanfive,more,big,med,positive
1620,low,med,morethanfive,more,big,high,positive
1621,low,low,2,2,small,low,negative
1622,low,low,2,2,small,med,negative
1623,low,low,2,2,small,high,negative
1624,low,low,2,2,med,low,negative
1625,low,low,2,2,med,med,negative
1626,low,low,2,2,med,high,negative
1627,low,low,2,2,big,low,negative
1628,low,low,2,2,big,med,negative
1629,low,low,2,2,big,high,negative
1630,low,low,2,4,small,low,negative
1631,low,low,2,4,small,med,positive
1632,low,low,2,4,small,high,positive
1633,low,low,2,4,med,low,negative
1634,low,low,2,4,med,med,positive
1635,low,low,2,4,med,high,positive
1636,low,low,2,4,big,low,negative
1637,low,low,2,4,big,med,positive
1638,low,low,2,4,big,high,positive
1639,low,low,2,more,small,low,negative
1640,low,low,2,more,small,med,negative
1641,low,low,2,more,small,high,negative
1642,low,low,2,more,med,low,negative
1643,low,low,2,more,med,med,positive
1644,low,low,2,more,med,high,positive
1645,low,low,2,more,big,low,negative
1646,low,low,2,more,big,med,positive
1647,low,low,2,more,big,high,positive
1648,low,low,3,2,small,low,negative
1649,low,low,3,2,small,med,negative
1650,low,low,3,2,small,high,negative
1651,low,low,3,2,med,low,negative
1652,low,low,3,2,med,med,negative
1653,low,low,3,2,med,high,negative
1654,low,low,3,2,big,low,negative
1655,low,low,3,2,big,med,negative
1656,low,low,3,2,big,high,negative
1657,low,low,3,4,small,low,negative
1658,low,low,3,4,small,med,positive
1659,low,low,3,4,small,high,positive
1660,low,low,3,4,med,low,negative
1661,low,low,3,4,med,med,positive
1662,low,low,3,4,med,high,positive
1663,low,low,3,4,big,low,negative
1664,low,low,3,4,big,med,positive
1665,low,low,3,4,big,high,positive
1666,low,low,3,more,small,low,negative
1667,low,low,3,more,small,med,positive
1668,low,low,3,more,small,high,positive
1669,low,low,3,more,med,low,negative
1670,low,low,3,more,med,med,positive
1671,low,low,3,more,med,high,positive
1672,low,low,3,more,big,low,negative
1673,low,low,3,more,big,med,positive
1674,low,low,3,more,big,high,positive
1675,low,low,4,2,small,low,negative
1676,low,low,4,2,small,med,negative
1677,low,low,4,2,small,high,negative
1678,low,low,4,2,med,low,negative
1679,low,low,4,2,med,med,negative
1680,low,low,4,2,med,high,negative
1681,low,low,4,2,big,low,negative
1682,low,low,4,2,big,med,negative
1683,low,low,4,2,big,high,negative
1684,low,low,4,4,small,low,negative
1685,low,low,4,4,small,med,positive
1686,low,low,4,4,small,high,positive
1687,low,low,4,4,med,low,negative
1688,low,low,4,4,med,med,positive
1689,low,low,4,4,med,high,positive
1690,low,low,4,4,big,low,negative
1691,low,low,4,4,big,med,positive
1692,low,low,4,4,big,high,positive
1693,low,low,4,more,small,low,negative
1694,low,low,4,more,small,med,positive
1695,low,low,4,more,small,high,positive
1696,low,low,4,more,med,low,negative
1697,low,low,4,more,med,med,positive
1698,low,low,4,more,med,high,positive
1699,low,low,4,more,big,low,negative
1700,low,low,4,more,big,med,positive
1701,low,low,4,more,big,high,positive
1702,low,low,morethanfive,2,small,low,negative
1703,low,low,morethanfive,2,small,med,negative
1704,low,low,morethanfive,2,small,high,negative
1705,low,low,morethanfive,2,med,low,negative
1706,low,low,morethanfive,2,med,med,negative
1707,low,low,morethanfive,2,med,high,negative
1708,low,low,morethanfive,2,big,low,negative
1709,low,low,morethanfive,2,big,med,negative
1710,low,low,morethanfive,2,big,high,negative
1711,low,low,morethanfive,4,small,low,negative
1712,low,low,morethanfive,4,small,med,positive
1713,low,low,morethanfive,4,small,high,positive
1714,low,low,morethanfive,4,med,low,negative
1715,low,low,morethanfive,4,med,med,positive
1716,low,low,morethanfive,4,med,high,positive
1717,low,low,morethanfive,4,big,low,negative
1718,low,low,morethanfive,4,big,med,positive
1719,low,low,morethanfive,4,big,high,positive
1720,low,low,morethanfive,more,small,low,negative
1721,low,low,morethanfive,more,small,med,positive
1722,low,low,morethanfive,more,small,high,positive
1723,low,low,morethanfive,more,med,low,negative
1724,low,low,morethanfive,more,med,med,positive
1725,low,low,morethanfive,more,med,high,positive
1726,low,low,morethanfive,more,big,low,negative
1727,low,low,morethanfive,more,big,med,positive
1728,low,low,morethanfive,more,big,high,positive
